"miRNA","BC.M.002","BC.M.003","BC.M.014","BC.M.015","BC.M.017","BC.M.019","BC.M.022","BC.M.023","BC.M.065","BC.M.066","BC.M.068","BC.M.069","BC.M.083","BC.M.085","BC.M.086","BC.M.088","BC.M.089","BC.M.091","BC.M.098","BC.M.106","BC.M.112","BC.M.119","BC.M.122","BC.M.139","BC.M.144","BC.M.146","BC.M.148","BC.M.150","BC.M.163","BC.M.201","BC.M.209","BC.M.220","BC.M.223","BC.M.232","BC.M.234","BC.M.263","BC.M.264","BC.M.269","BC.M.275","BC.M.277","BC.M.300","BC.M.308","BC.M.309","BC.M.341","BC.M.355","BC.M.357","BC.M.359","BC.M.363","BC.M.378","BC.M.381","BC.M.388","BC.M.406","BC.M.430","BC.M.451","BC.M.457","BC.M.470","BC.M.488","BC.M.493","BC.M.512","BC.M.570","BC.M.632","BC.M.722","BC.M.018","BC.M.020","BC.M.024","BC.M.031","BC.M.034","BC.M.042","BC.M.044","BC.M.053","BC.M.057","BC.M.064","BC.M.067","BC.M.071","BC.M.075","BC.M.079","BC.M.080","BC.M.101","BC.M.185","BC.M.218","BC.M.221","BC.M.222","BC.M.246","BC.M.247","BC.M.267","BC.M.283","BC.M.298","BC.M.318","BC.M.321","BC.M.338","BC.M.373","BC.M.371","BC.M.476","BC.M.551","BC.M.579","BC.M.627","BC.M.630","BC.M.709"
"hsa-miR-431-3p",0.7489748,0.9580788,2.0818598,2.0556118,0.78884596,3.3949878,1.4791373,1.2748015,1.084507,2.4537776,1.2392322,1.7632059,0.7618231,2.0181546,1.4410703,3.463697,0.9578418,1.7422683,1.1580678,1.4743958,2.837959,0.12836789,1.6113634,0.7005705,2.7537196,3.9792912,3.1541367,2.8268108,1.1950643,2.5151877,0.9355341,0.22140214,2.8105333,4.606143,0.62238055,2.8015723,1.4130164,4.4394007,1.472387,1.8172966,-0.23336212,1.229767,1.4398416,-0.027674599,3.8793623,1.6571105,0.620766,1.0123965,0.39722365,0.7065075,1.0221697,1.2697362,2.1205792,1.4418314,1.50074,1.0573046,2.9517574,0.8361081,1.9048231,1.9405544,4.425429,1.5905023,1.2273034,1.0661342,0.91312623,1.2880607,-0.2624564,1.7304287,1.6369921,2.603719,1.3454036,1.0631278,3.8534234,3.0817244,1.5919954,1.4247658,0.2432061,0.5183828,4.154677,3.62685,1.5701082,0.50365824,4.2773924,2.9715996,2.628573,1.8835171,1.5402226,0.97278476,2.5182252,0.7957443,0.66141206,1.6538903,3.4309092,1.5004809,2.754731,1.7985456,0.62339884,1.5281333
"hsa-miR-432-5p",4.9423184,6.2780294,5.521299,5.264324,5.3532014,4.692539,5.49556,4.466629,5.0173154,5.13415,3.770835,4.8882775,4.6907754,4.0949097,4.6868787,3.570343,5.739146,5.8246174,4.3721695,5.74277,5.5233316,4.4490223,5.22782,4.2942343,4.7137103,3.843918,4.457439,4.217341,4.4360785,4.9128537,4.44567,5.539048,7.0139713,4.025229,6.805308,4.845521,4.17794,4.124325,5.854559,6.2888155,5.216276,5.402562,5.391964,5.393624,5.1706066,3.9725928,4.0472655,4.819425,4.418598,4.523352,5.531291,6.198982,4.306324,4.762722,4.668713,4.9150205,5.2124634,4.4639196,4.55898,6.1277685,3.9314733,6.397198,3.7861905,5.491819,4.567329,4.9716825,3.5325277,5.1577544,5.0969853,4.793947,4.265213,5.3997326,3.7800865,4.050405,4.744125,3.6290574,5.4179883,4.353593,5.084216,5.0190496,4.1589212,3.9007912,4.4383364,4.5612507,3.4777513,5.3430295,3.9662874,4.9868054,3.6698182,5.0688834,4.709326,3.424241,4.273541,3.949337,5.2974143,3.7430778,3.4773386,5.7051167
"hsa-miR-433-3p",1.0019515,1.4536449,1.6661049,1.8304193,1.5569813,1.5307268,0.7045003,1.8693643,1.1734971,0.25646946,0.74431866,2.2176578,0.06345285,1.390895,0.535755,1.9157144,1.213584,2.4370987,1.5795401,1.8815413,1.1140915,1.2460397,1.5997113,0.97450763,1.0100778,1.99514,1.342721,0.52732474,1.136048,1.2824618,1.0156085,0.71971864,0.7074175,1.6439878,1.0044248,1.3445799,1.9922632,0.7202228,0.9971899,1.7190473,1.3896216,1.2509834,1.5320474,0.9023206,3.3648033,0.73452914,1.0835017,0.6225054,0.33101887,1.483406,0.7402005,1.0603614,1.9094352,0.818382,0.9279416,0.6957783,1.9813571,1.5609274,0.5834176,0.99752545,1.3902884,1.2319745,1.2008891,1.5699018,1.9053521,1.1338097,0.7951816,0.80515206,0.9222845,0.3694855,1.6874934,1.194964,0.2626529,0.47505358,2.091551,1.2624881,1.9408532,0.82070386,1.3248582,2.1383383,0.099016905,0.778705,1.705564,1.1522471,1.6864873,1.800651,0.91627127,1.0103195,0.8861464,1.4235008,0.9077122,0.76974773,0.29894385,0.8063687,0.5537762,0.7432799,1.0071458,1.77556
"hsa-miR-449a",0.9239977,4.996475,3.2138772,3.3191037,6.5446506,4.0700088,7.0061774,1.7961632,9.505922,0.9607961,0.9693452,2.3626704,3.525538,6.8069115,2.8645453,3.092219,10.3458605,5.357523,4.2342997,1.8823711,4.4855986,6.0145636,2.137066,3.6584108,7.0972934,8.156666,1.3420975,0.5198109,3.7103124,5.1893644,0.97117907,8.1628,1.6700236,1.038784,1.0038534,9.089944,2.5542042,6.59295,4.495289,7.513377,7.6492567,2.2539518,7.3701286,6.228897,3.3682055,5.5285554,3.2493834,0.6198353,3.3686657,8.929753,0.9271214,1.0584763,3.8678973,6.0534806,0.9290746,6.645431,9.51726,6.430904,0.9836281,7.963948,3.0123036,1.9327317,1.2023644,1.598695,6.0645733,1.1354647,2.1301646,0.8049432,3.4715025,3.8189156,1.6890972,7.4801593,0.26159656,0.5608147,3.235401,1.4078981,0.75707674,8.36449,1.32752,0.12553613,0.43315855,8.708969,1.7073815,1.1541047,1.6887369,9.258657,0.71792066,4.9590116,0.8862651,1.8527182,0.49461806,7.9210196,1.3618951,1.234008,7.4693937,1.1729519,1.1834657,1.7777286
"hsa-miR-449b-5p",-0.9226275,1.1772293,1.2465239,1.5454091,1.5730066,1.2448668,3.3326569,1.4877498,4.9098554,-0.26218802,0.4527995,1.9300764,-0.39189702,2.6866417,0.2432661,1.6314783,6.4382725,1.0227704,1.29227,1.5937964,0.9299679,1.5826051,1.3138012,0.6859627,3.2057352,3.4805686,1.0534877,0.23196132,0.8482118,0.9365147,0.33581978,3.3516932,0.41687363,0.7517082,0.80528104,4.792127,1.5367345,2.2773514,0.63950354,3.1232057,3.2847297,0.52269334,3.190859,1.4116129,3.0776353,1.4894322,-0.08414313,0.3277149,0.039977774,4.7778077,-0.14813013,0.773511,1.6221739,1.7855302,0.63681793,1.4712852,4.9429455,2.0474105,0.18980646,4.3550925,1.1069345,0.9440624,0.9150306,1.2740983,2.0496378,0.8419127,-0.04999897,0.51696813,0.5751034,0.083506756,1.4044805,2.9036343,-0.01967395,0.1836587,1.804416,0.9793298,-0.00387705,4.2419496,1.0403677,-0.16317768,-0.18935913,4.6661415,1.4189543,0.8639533,1.3996638,3.9387734,0.43221462,0.8672702,0.5995776,0.79535097,0.20455189,4.0953717,-0.015410483,0.5140718,3.366257,0.4550096,0.72258365,1.4900559
"hsa-miR-450a-5p",5.741141,4.519703,4.127614,4.3211193,5.3090644,4.031139,4.476336,6.2932167,5.0469337,6.555023,6.2029724,3.733215,5.37837,5.018094,5.4198346,4.6148806,5.595172,4.4279776,5.2506614,5.8653092,4.4774313,6.8906636,4.257277,5.6448336,4.290654,5.851647,3.329188,5.7140126,5.6114955,5.73863,5.993689,4.5471535,6.2799506,4.7737613,4.3050737,3.6061954,5.9092927,3.481841,4.6777325,4.4032154,6.953035,5.0022616,4.90951,4.9608364,4.7820535,4.407109,6.3484573,5.4362063,5.909872,5.996995,6.1004725,5.1075244,5.241175,6.668845,6.06547,5.530154,4.114912,6.2004733,6.107141,4.627009,3.5010514,6.500529,4.675279,5.3084636,5.6875796,5.466977,6.7748594,5.1946464,5.4858603,4.4509606,5.398231,5.257436,4.2095556,4.3486867,5.5585217,5.827405,6.7304745,6.040185,3.8307953,5.113794,4.2090554,6.8455067,3.4062846,5.305773,4.076426,5.7613015,4.591245,5.818546,3.8508263,6.2572317,7.242778,5.197407,7.0073056,5.3814588,4.28354,4.7234406,4.7399645,3.6854067
"hsa-miR-451a",13.8640585,11.861446,10.452644,12.1451,10.071839,13.141629,12.779432,15.307199,14.118226,12.743649,12.126047,13.109694,10.582057,12.009513,13.321768,12.973463,13.0218725,9.511248,15.32853,13.578697,10.260283,11.920551,13.177568,11.323162,11.596604,12.647295,9.685956,11.7161045,11.578692,10.746669,11.70116,13.65272,12.885888,11.165279,13.332876,11.084654,11.60807,10.123957,11.644122,12.829973,13.535515,14.364089,12.341281,14.742464,11.380086,13.883105,13.841599,13.430853,12.2009945,10.878434,13.08809,11.532399,13.055565,12.130414,11.23124,12.912321,12.084017,10.51655,11.315263,11.438327,11.972616,13.011817,11.313491,11.565139,12.482462,12.201213,10.612625,9.884432,12.599242,9.94926,13.911058,11.348127,11.41329,10.570004,12.452562,9.137896,10.465366,11.269267,10.27173,9.521654,11.372707,10.900103,9.851826,12.726685,11.05919,9.760933,14.264618,12.850379,13.888643,12.909309,13.983976,11.891466,9.876928,13.8245325,11.63994,9.909113,11.235511,14.817786
"hsa-miR-452-5p",7.039322,3.1601334,2.5105326,3.7566147,1.7578857,4.103356,3.6073203,6.7032523,4.7225914,4.2265134,3.5207899,2.5652473,4.34161,2.552867,3.0300124,2.7991855,4.860884,5.287566,5.133632,2.4630504,1.600927,5.5659084,1.9131254,4.016864,3.9387808,4.3808637,3.0083463,4.017561,3.0630567,3.7284546,3.8361955,3.254127,2.898169,4.8789167,3.419878,2.2971427,4.32715,4.707035,3.3003318,5.28942,3.336912,5.216637,3.9578447,4.78928,3.364435,3.5545516,2.854129,4.297898,3.513734,2.8897572,3.3820612,2.6429615,4.4550433,3.904057,3.633537,4.1923714,2.1047604,3.4227233,3.62585,3.9306123,2.3684556,2.7742236,5.448864,5.908944,2.4754562,2.8245258,3.517482,4.7297587,4.4324107,2.2244701,3.1820362,3.9881687,4.6164827,5.899448,5.346699,5.366534,4.4762745,3.064188,1.743633,4.3726053,6.4891925,3.7169926,2.7248356,4.3210683,4.978834,7.7880692,6.18344,3.521569,7.030148,4.628352,3.1387928,6.713476,2.842506,5.960087,6.875547,6.754976,6.229327,4.0329328
"hsa-miR-454-3p",4.610677,6.8421206,4.679445,5.109696,4.7639055,5.406985,5.9338903,5.5016084,5.6663723,6.078986,6.0070477,3.9841425,5.1442375,7.622375,5.132222,5.528358,6.089413,5.5741577,6.603095,5.854052,5.5241623,5.7223434,4.7533784,6.11174,6.708962,4.598718,4.973051,6.390998,5.7520156,3.3050096,5.200861,6.1461034,5.7666945,6.0732474,5.9463387,5.553029,5.2377143,3.306576,5.4228745,4.829523,5.2983003,5.297878,6.2181387,5.003253,3.3692355,6.4350977,5.2290597,5.5953326,5.6917524,6.1081295,5.3867292,6.2517934,5.612215,5.1763015,6.2540603,6.9994373,5.111644,5.441534,5.644141,5.030121,5.3520303,6.7354817,6.2170825,5.024354,5.828606,6.017369,5.470833,5.4331474,5.141786,6.9766016,5.2647376,6.4454036,6.9030175,4.8520885,4.5957513,6.1504574,5.1175084,5.893364,6.310675,5.7894154,6.458299,5.823428,5.9350066,4.8082695,5.8833017,6.245785,6.0762277,6.2391977,6.096994,5.6071625,5.3518777,5.906598,5.8397245,5.4714017,5.072483,3.4329762,6.362323,5.634892
"hsa-miR-454-5p",0.1854078,1.3547738,1.0338625,1.3357038,0.4478223,1.0319542,1.3471184,1.2736586,0.67687666,-0.29797184,0.85103226,1.7198521,-0.59846497,2.125586,0.02937806,1.4151264,0.73092264,0.8064703,1.1036481,1.4133792,0.61566025,-0.007264058,1.5208572,0.47692168,2.0152078,1.4972141,0.84194165,0.6743714,1.0678844,1.3834316,0.12358752,0.72478586,0.34264982,2.1223238,0.5028046,0.84652525,1.3750122,-0.12929797,0.4242859,0.4875963,0.3351979,1.172259,1.6987655,0.1657268,4.292987,0.62542826,0.3719691,0.5423848,0.23838171,0.18136202,0.37851158,0.9221895,2.2230427,0.37355977,1.0134038,2.224012,2.3842313,0.22783169,0.60551697,1.866526,0.89332837,1.790734,1.0683504,1.2985948,0.7519327,0.63392913,0.3975818,0.3550881,0.64714414,0.9240363,1.189322,1.8117319,1.2284626,0.6441529,1.6712737,0.7652047,0.87320113,0.5383559,0.82941014,0.44407412,0.7333323,0.40916198,1.209927,1.2545849,1.2889541,1.55542,0.81889576,1.0273031,1.0142385,1.0254714,-0.005752233,1.0842962,0.7349314,1.7210944,1.1249943,4.0843735,0.91074437,2.6235414
"hsa-miR-455-3p",6.3495526,7.9785075,6.5673523,6.59195,7.6918015,7.2433643,7.0302234,7.324517,6.1652884,6.9312215,7.3615394,6.4020433,7.6180897,6.903584,8.058301,6.3290777,7.0444508,5.9916396,7.100733,7.825122,6.586952,7.670295,6.569341,6.854156,5.906414,7.360556,6.3072042,6.639562,6.91889,6.198801,7.8337197,6.55013,6.089247,6.308096,4.735734,8.888754,7.0559206,6.1392903,7.2304196,5.8122783,8.263248,6.8452477,7.722993,7.1516476,5.6040854,5.8833647,7.049287,7.120335,6.9590206,7.9351087,8.04085,6.7946353,7.5336156,6.825579,7.2042313,5.8343663,7.3983827,7.637351,7.88915,5.499179,6.0476627,6.6942415,7.706701,7.7074485,7.3876567,9.434729,7.6150618,9.471965,7.408522,6.0977726,6.3681936,6.4665217,7.513704,6.5472584,6.2085757,7.697217,7.556655,7.0937595,7.627418,6.9118023,6.2418118,7.064669,9.386341,8.121768,6.59158,7.629059,8.484781,7.020626,8.969292,7.753366,7.3873277,6.372082,6.503363,7.0736084,6.0329676,4.4047203,8.423622,8.874556
"hsa-miR-455-5p",4.2402945,4.631157,4.518847,3.8880124,4.9017467,4.8293705,4.8976016,4.7222223,4.314412,4.6944904,5.399271,2.7352667,5.737526,4.3202033,5.7461486,4.0856977,4.703632,3.9816175,4.8732586,5.817909,4.6346602,5.2714143,4.5937266,4.6769958,4.0236974,4.9244146,4.2450914,4.323302,4.121335,3.5274863,5.2807827,3.9930182,4.2708807,4.85752,2.3397064,6.4872603,5.108781,3.9252474,4.6486444,3.5733044,5.3762336,3.5236616,5.5039268,4.442878,3.7583988,3.2854757,4.478227,4.705721,4.5922785,5.635744,5.7795663,4.9730554,4.8201256,4.7360554,4.4815536,3.1407773,5.5300207,5.143249,5.576354,3.921267,4.3884616,4.3352294,5.8414545,4.31339,3.9534178,7.5943513,5.4768286,7.485369,5.058464,4.561264,4.159129,4.3674836,6.466412,4.832822,3.1149309,5.6653333,4.0023193,4.7874675,6.481129,4.9469633,4.801905,5.343606,7.7690887,5.845617,4.1183047,5.178684,5.795777,4.6929345,6.8190875,4.6946325,5.184771,4.008028,4.2456384,4.5920672,3.4565313,2.7474666,6.180129,6.4309096
"hsa-miR-483-3p",3.4242685,3.8076942,2.780609,2.6004925,3.615328,2.1727903,2.6109805,4.3902636,3.6299205,1.9503766,3.7205565,3.8653998,3.7959332,1.8659611,3.3116186,2.8314757,2.9501557,1.9488202,3.3816693,3.7372108,2.8882937,3.483186,3.497251,3.1209853,1.8717062,3.3695784,1.4985652,2.7851977,4.4659605,4.7801375,1.3401355,3.1193395,3.3128915,2.7870727,2.8488288,1.9659501,3.3698401,2.6591387,2.4113116,1.3389332,4.0900574,2.9346592,2.8553739,3.7523088,6.210697,3.7526104,4.6145015,2.9057856,3.1314518,2.579866,3.2213607,2.1548922,4.536218,4.058776,3.4970515,5.4056377,4.4892974,3.363236,3.1494272,4.61647,3.0288281,3.5600722,3.8111138,3.3292556,3.785336,1.5077944,4.666849,3.0680828,2.800106,0.4363453,2.1736553,3.1082642,2.9173923,3.3104866,3.2284563,1.2644001,4.084265,1.9155624,2.5460184,1.4232033,1.6866419,3.945204,1.7102214,3.0617888,1.9764504,1.9569515,2.2558777,2.6763973,0.8859634,3.8946376,3.506783,3.605525,1.8196607,3.792767,2.8992102,6.5582786,2.5787387,4.6516156
"hsa-miR-483-5p",8.757155,6.439898,8.501274,8.771957,10.104171,8.307817,8.1961355,7.4233537,8.129635,7.812788,7.945911,9.213259,8.623483,6.105463,6.7873244,8.526282,7.5703926,7.6612897,7.2159414,7.6246715,8.24611,6.3470325,7.451432,8.071435,8.068409,7.256801,8.526399,7.995414,7.4282384,8.571249,8.084636,8.252937,7.92296,8.8955765,7.8081355,8.148684,7.738051,9.496677,7.901981,7.023145,8.956546,8.02802,6.5152,9.196294,8.881513,9.020577,9.147582,7.9389353,8.853587,7.83657,8.243361,5.711415,7.314441,7.245287,7.5666466,8.188945,7.625043,8.376043,7.5491776,10.124442,8.539221,6.798905,7.4226155,7.763524,6.5908637,7.7630196,7.8203588,8.132868,7.813388,7.3156857,7.192712,8.242949,8.688913,9.77329,8.011775,5.971207,8.294054,7.2158184,7.2356095,8.75011,7.968189,7.2245893,7.6027274,7.9258447,8.020207,7.2553234,7.4700265,7.38234,6.7145014,8.942464,7.0583663,8.999883,6.238098,9.356044,10.351555,9.367121,7.2482014,6.7865605
"hsa-miR-484",4.720923,6.288676,7.1142426,5.7270675,3.8679957,5.6675615,6.256543,5.9581113,5.7169743,5.273538,6.568182,6.2999434,5.3412666,6.961303,5.996763,6.4448915,6.052811,5.533646,6.126764,6.0466022,6.6462626,5.5354524,6.622765,6.6011157,6.4267516,5.572192,5.9952335,7.6561112,5.7383633,5.408486,5.0873857,6.4915814,6.4951544,5.2016516,5.223126,7.1938443,5.874745,5.3383083,6.217317,5.1238503,5.302978,5.9043813,6.7702737,5.2685018,5.3957334,4.8608155,5.1484256,5.412612,4.705135,6.429723,6.36752,7.443606,6.109483,5.8960032,5.728033,5.3563585,6.8287954,5.298924,5.769266,5.7618384,6.126404,6.019272,6.420896,5.582814,7.239465,6.0214705,5.1740828,5.4454,5.185967,5.2620773,5.42929,4.979896,5.7971087,5.3368587,6.088926,5.8593545,4.5865746,5.503327,5.4639473,5.208576,5.743955,6.0954614,7.6731358,5.1369348,5.9162025,5.784422,5.667803,5.864628,7.260103,5.3415117,6.0877323,5.332937,6.1032577,5.1676745,5.0184503,4.5004425,6.479725,5.612905
"hsa-miR-485-3p",2.0630946,1.8309615,2.6984334,2.4383104,2.9726768,1.657547,2.260524,2.9853482,2.0493498,1.9219992,2.142593,3.0757923,2.0295975,1.5741347,1.627567,2.4920712,1.7002788,3.4094648,2.168274,2.1844401,2.0612938,2.9636335,2.8218846,1.3753649,1.123771,2.5753303,1.3459115,2.3251402,2.9863312,3.3641784,1.9226688,1.3229553,1.8563019,2.2058287,1.897159,1.7395949,2.9906373,2.8533747,2.2375622,3.2695622,3.1248071,2.3092053,1.5933021,2.8985794,5.414167,1.8468311,2.6328921,1.9426352,2.018237,3.0793445,2.4452484,2.1366394,3.7444339,2.4690905,3.8359966,1.3813372,3.9357567,2.6478736,2.9205291,3.6185997,2.9208522,2.5415218,1.6307527,3.6089277,3.4970174,3.4277394,2.9435747,1.911789,2.2762399,4.424565,2.640755,3.0593271,2.1380506,2.3010972,2.6980517,1.9593017,3.7855961,2.7582903,1.3309757,2.6377604,1.2784156,1.6034852,1.705472,2.4882665,2.0879536,1.8009927,2.558083,2.4685678,0.95726705,3.0012112,3.110391,2.1151044,2.3897166,3.0276816,2.6224668,6.092211,2.136941,3.5698993
"hsa-miR-485-5p",0.17029063,1.1708403,1.8280132,1.5458281,1.5915426,1.2448617,0.41687727,1.6974369,0.888055,0.8006954,0.45609605,2.009516,0.41312364,1.103495,0.44807914,1.7253217,0.9335173,1.0189116,1.4482492,1.596661,0.8304858,1.2549819,1.3135891,0.68470544,0.72270256,1.710115,1.0558202,0.87601817,0.8509627,0.93965006,0.7989012,0.43652195,0.5013685,0.75223494,0.71617013,1.0580456,1.8075951,1.2699343,1.4082694,1.4920986,1.2738149,0.6649639,1.243862,1.4379125,3.083209,0.43834212,0.8294808,0.33640984,0.04627757,1.7863936,0.9814987,0.773744,1.624436,0.94081825,0.6484956,0.40850234,1.7337277,1.5710361,0.19543618,0.52963823,1.1099826,0.9461635,0.9148622,1.634621,1.4349109,0.850163,0.45515096,0.70635056,0.77353454,1.3615079,1.4083,1.2621773,0.044036184,0.18853104,1.8056372,0.97528505,1.9414169,1.0078615,1.0464355,0.9198695,-0.18626177,0.34917688,1.4200442,0.8661663,1.4012593,1.5136919,0.43514428,0.96048313,0.59764886,1.4608411,1.8085012,0.48998636,0.40421137,1.05135,-0.30071455,0.45730594,0.720607,1.4890333
"hsa-miR-486-5p",6.5797048,4.4772954,4.961178,5.716543,4.7101483,6.777387,5.145387,8.19588,6.5471187,5.3383217,4.6945786,7.3457747,4.039373,4.5724926,7.2831335,7.063655,5.538463,3.6820269,8.207343,6.3537188,4.4253125,4.626332,5.700354,4.5349793,4.5689325,6.659109,3.7418919,4.7515163,4.4930987,5.967719,4.5793123,6.2716,6.2032266,4.8971214,5.877635,4.804332,4.4488134,5.788612,4.50368,5.4822307,6.2249517,6.899232,4.397614,7.8691845,5.2944674,7.0799966,6.492647,6.3340592,5.0878754,4.1698785,5.7355356,3.910543,6.1830983,4.813697,4.3748302,5.774976,5.581233,4.1652474,4.316289,5.1506066,5.27453,5.279542,4.2227497,5.459939,5.2986555,4.699337,3.9647505,3.6517854,5.653208,3.2241027,6.224073,5.116998,4.827945,4.9332337,6.6782465,2.7987902,4.2729845,4.306624,3.9925215,4.8437767,4.4296336,3.9005325,3.5492015,5.509095,5.0494413,4.0845313,6.6417036,4.9678936,6.1530075,5.4220138,6.628388,4.8226104,4.02587,6.832468,5.43967,5.06318,4.363456,6.870491
"hsa-miR-487a-3p",2.2674248,1.4552556,1.9464602,2.3117533,2.6354325,1.5355947,1.9278286,2.2281873,1.1774223,2.7500086,2.5944784,2.2194552,2.5492609,1.3914317,2.2345686,1.916106,2.3487358,4.1130514,1.5820476,2.2918706,2.130954,3.18395,1.6017699,1.5116686,1.2347826,2.4286711,1.3416426,2.2873473,1.8313311,2.524086,2.1153824,0.71963924,0.7071257,1.4746082,1.1676183,1.3466698,2.4361877,2.3255157,2.421336,3.0779614,2.4501452,1.5487478,1.5335453,2.3013587,3.3643782,1.361482,2.3797357,1.8728111,1.1340479,2.8150036,3.0389304,2.0913603,2.3334708,2.7123537,3.141778,1.1069776,1.983597,2.6689248,2.2858808,1.7905738,1.6675137,1.2343099,1.2022961,1.9524399,2.7054832,3.0580342,2.1665554,1.9833556,2.1674862,5.558402,2.572328,2.9237473,1.3666704,1.503662,2.1813924,2.532751,3.6217067,2.738756,1.3262541,3.130703,0.93565226,2.601112,1.7056227,1.1536155,1.6881515,1.800689,1.8570895,1.6489397,0.8849388,2.5054502,3.542075,1.1510748,2.0455596,1.6115794,2.212383,1.435616,1.1129237,1.7769185
"hsa-miR-487b-3p",5.3540454,4.4590816,5.2098937,4.891178,5.703304,4.951109,5.18114,5.744449,4.558478,5.6261935,5.3400497,5.0281186,5.365148,3.9601936,6.049043,4.775101,5.395232,6.141909,5.0169067,5.5931377,5.2147846,6.225231,5.730356,4.8660836,4.331002,5.314344,3.7476003,5.31018,5.2799635,5.450693,4.914695,4.296487,3.8633165,4.221994,3.965958,4.620614,5.680448,5.233237,5.543008,6.395842,5.5295076,4.5671296,5.14541,5.471123,4.8747053,4.407221,5.5500402,5.2357984,4.6675453,5.9925537,5.8183885,5.637345,5.3652916,6.052518,5.932359,4.719011,5.443604,5.9623113,5.462042,4.938332,5.15994,4.5871077,3.568977,5.827517,5.9455743,5.333621,5.4484015,5.256249,5.6095605,7.1007857,5.7106066,5.6527696,4.615695,4.5131683,5.735297,5.6441946,6.3563633,6.032691,4.56599,5.2086062,4.134446,5.4101434,4.4376464,4.542636,4.053473,2.9560666,4.91884,4.8358564,4.2743235,5.489184,6.1732273,4.6456027,5.0976224,5.0950694,4.4932942,4.4860854,4.6468806,4.0273237
"hsa-miR-489-3p",2.369543,3.9785578,1.5356334,2.2779717,3.5700674,2.006199,0.9650365,3.8596206,2.9305916,3.393592,3.3850126,2.4333324,2.9019368,2.1341288,4.2184553,2.1199474,2.8573341,2.2711177,10.083212,4.3007236,1.1139749,3.2696753,4.8137455,1.9029249,1.0111496,2.5643532,3.0915432,3.0354872,3.1095936,1.2187811,1.331105,4.454385,0.7051165,1.0398409,1.0082073,1.3468153,4.5550466,5.778702,2.2736604,1.6288975,2.062635,3.4185762,1.9496392,2.9926996,3.36452,3.6407094,3.427984,4.197764,2.2967625,4.6226196,2.8482416,2.4072163,3.128724,2.0953937,2.4980204,3.3219035,1.9809788,2.338843,1.8043431,2.625365,3.017899,5.1013327,2.5161233,2.3341677,2.5874581,1.1305982,1.8541852,0.8076447,2.1957893,0.37266874,1.6874573,1.7698972,0.74919796,0.5748994,2.2484827,3.6085074,2.2727265,3.4455664,1.3285266,0.69414425,0.5325162,2.6336365,1.7076792,1.9353346,1.6958402,2.2048278,0.7247161,3.1197736,2.3120224,2.3968341,3.7772563,3.1975613,1.1652912,2.0762563,2.0199215,0.8654233,1.5113704,1.9328393
"hsa-miR-490-3p",2.1213055,1.4552743,1.602874,1.8313627,2.223241,1.533801,0.84661305,1.7747375,1.1766744,0.46588048,0.7403934,2.2194064,0.88949066,3.3716707,0.5240768,1.9151274,1.2125462,1.3075207,1.578518,1.8815513,1.1174473,0.051796407,1.5995781,1.6833467,1.4661196,1.9951123,1.3446031,1.8575349,1.1349511,1.8746351,1.0497102,0.7212751,1.5281683,1.8792363,1.5696023,1.3457804,1.9179118,1.594273,0.92554104,0.98650944,0.59665954,1.6355516,1.5302926,0.35929888,3.3647873,2.4392648,1.111333,0.6217865,1.3484861,0.61151963,0.13861866,1.0580806,1.9088532,0.8163652,0.92383516,1.3851998,1.9802352,1.2793258,0.47957948,3.0253382,1.3931718,1.2318387,1.2018541,1.5609723,1.0284327,1.1307198,0.24022534,0.80515933,0.8633703,0.36956194,1.6900524,1.1910837,0.42150113,1.6889915,2.0932064,1.2642765,0.32846922,0.45859587,1.3247374,2.8794591,0.9392246,0.49699053,1.707542,1.1507063,1.7856336,1.8009423,0.7227231,1.0078961,0.88378394,1.0827761,0.48897403,0.882875,6.1395874,0.79924345,3.369847,1.8492409,1.0073338,1.7753024
"hsa-miR-490-5p",2.6313796,0.9637677,1.7812537,1.6613668,2.693288,1.1703868,1.9882292,1.5008658,1.7304714,1.3592074,1.0746204,2.6609263,1.633747,3.3177369,0.028075855,2.5680072,1.055624,1.8492659,1.0776336,1.3834703,1.5165294,-0.30202782,1.6092205,1.3372952,2.208138,1.9405776,2.0843372,2.090755,0.85150826,2.6693885,1.8966916,1.8970368,2.0957332,2.5801275,2.3943028,1.8400173,1.4778805,2.5553696,0.7051934,0.4873197,1.5009623,1.6992717,1.0311893,2.0737522,2.971215,2.9365673,1.9649062,1.5813409,1.9566538,1.203888,0.991208,0.55740106,1.5157553,0.46557862,0.70068395,1.9628679,1.8880017,1.8864979,0.35647535,3.0945284,1.3255221,0.7335183,0.9912135,1.8534904,0.5348172,1.0655124,0.56248987,2.0011034,1.1212401,0.30321524,1.1928282,1.8647705,2.2658386,2.6038868,1.5969878,0.7624723,1.5103172,0.015381701,2.3711092,2.9250805,2.1239223,0.97339547,1.9167986,0.65354705,2.3240426,1.8564281,1.4326856,0.89146906,0.42635423,0.69956344,0.101640716,2.2923536,6.267277,1.4865788,4.1037536,3.1272748,1.1617559,1.57861
